Year,Date,CPI component,pct_change
2016,2016-01-01,Clothing,99.6
2016,2016-01-01,Footwear including repairs,99.2
2016,2016-01-01,Actual rents for housing,101.4
2016,2016-01-01,Regular maintenance and repair of the dwelling,100.3
2016,2016-01-01,Water supply and misc. services for the dwelling,99.8
2016,2016-01-01,"Electricity, gas and other fuels",97.7
2016,2016-01-01,"Furniture, furnishings and carpets",100.2
2016,2016-01-01,Household textiles,97.9
2016,2016-01-01,"Household appliances, fitting and repairs",101.4
2016,2016-01-01,"Glassware, tableware and household utensils",99.1
2016,2016-01-01,Tools and equipment for house and garden,100.8
2016,2016-01-01,Goods and services for routine maintenance,99.9
2016,2016-01-01,Medical products appliances and equipment,100.6
2016,2016-01-01,Out-patient services:,100.8
2016,2016-01-01,Hospital services,102.6
2016,2016-01-01,Purchase of vehicles,99.4
2016,2016-01-01,Operation of personal transport equipment,96.6
2016,2016-01-01,Transport services,99.3
2016,2016-01-01,Postal services,100.4
2016,2016-01-01,Audio-visual equipment and related products,95.4
2016,2016-01-01,Other major durables for recreation and culture,100.4
2016,2016-01-01,Other recreational items and equipment gardens & pets,99.4
2016,2016-01-01,Recreational and cultural services,100.2
2016,2016-01-01,"Books, newspapers and stationery",101.4
2016,2016-01-01,Package holiday,100.7
2016,2016-01-01,Cpi index 10.4 tertiary education,104.3
2016,2016-01-01,Catering services,101.1
2016,2016-01-01,Accommodation services,99.9
2016,2016-01-01,Personal care,99.6
2016,2016-01-01,Personal effects n.e.c.,100
2016,2016-01-01,Social protection,101.8
2016,2016-01-01,Insurance,105.9
2016,2016-01-01,Financial services n.e.c.,100.1
2016,2016-01-01,Other services nec,100.1
2016,2016-04-01,Cpi index 00: all items,100.4
2016,2016-04-01,Food,97.4
2016,2016-04-01,Non-alcoholic beverages,99.1
2016,2016-04-01,Alcoholic beverages,96.6
2016,2016-04-01,Tobacco,104.6
2016,2016-04-01,Clothing,99.9
2016,2016-04-01,Footwear including repairs,100.1
2016,2016-04-01,Actual rents for housing,101.5
2016,2016-04-01,Regular maintenance and repair of the dwelling,100.1
2016,2016-04-01,Water supply and misc. services for the dwelling,101.2
2016,2016-04-01,"Electricity, gas and other fuels",96.5
2016,2016-04-01,"Furniture, furnishings and carpets",100.1
2016,2016-04-01,Household textiles,98
2016,2016-04-01,"Household appliances, fitting and repairs",100.2
2016,2016-04-01,"Glassware, tableware and household utensils",99
2016,2016-04-01,Tools and equipment for house and garden,98.7
2016,2016-04-01,Goods and services for routine maintenance,100.3
2016,2016-04-01,Medical products appliances and equipment,101.4
2016,2016-04-01,Out-patient services:,102.3
2016,2016-04-01,Hospital services,104.3
2016,2016-04-01,Purchase of vehicles,98.5
2016,2016-04-01,Operation of personal transport equipment,100
2016,2016-04-01,Transport services,101.6
2016,2016-04-01,Postal services,101.9
2016,2016-04-01,Audio-visual equipment and related products,94.7
2016,2016-04-01,Other major durables for recreation and culture,101
2016,2016-04-01,Other recreational items and equipment gardens & pets,100
2016,2016-04-01,Recreational and cultural services,104.5
2016,2016-04-01,"Books, newspapers and stationery",101.6
2016,2016-04-01,Package holiday,100.2
2016,2016-04-01,Cpi index 10.4 tertiary education,104.3
2016,2016-04-01,Catering services,102
2016,2016-04-01,Accommodation services,103.6
2016,2016-04-01,Personal care,99.1
2016,2016-04-01,Personal effects n.e.c.,99.3
2016,2016-04-01,Social protection,102.8
2016,2016-04-01,Insurance,107.9
2016,2016-04-01,Financial services n.e.c.,99.9
2016,2016-04-01,Other services nec,100.6
2016,2016-07-01,Cpi index 00: all items,100.9
2016,2016-07-01,Food,97.1
2016,2016-07-01,Non-alcoholic beverages,97.9
2016,2016-07-01,Alcoholic beverages,97
2016,2016-07-01,Tobacco,105.8
2016,2016-07-01,Clothing,98.3
2016,2016-07-01,Footwear including repairs,98.5
2016,2016-07-01,Actual rents for housing,101.9
2016,2016-07-01,Regular maintenance and repair of the dwelling,100.6
2016,2016-07-01,Water supply and misc. services for the dwelling,101.2
2016,2016-07-01,"Electricity, gas and other fuels",96.7
2016,2016-07-01,"Furniture, furnishings and carpets",99.4
2016,2016-07-01,Household textiles,97
2016,2016-07-01,"Household appliances, fitting and repairs",100.1
2016,2016-07-01,"Glassware, tableware and household utensils",97.2
2016,2016-07-01,Tools and equipment for house and garden,98.8
2016,2016-07-01,Goods and services for routine maintenance,99.7
2016,2016-07-01,Medical products appliances and equipment,101.5
2016,2016-07-01,Out-patient services:,102.5
2016,2016-07-01,Hospital services,105.1
2016,2016-07-01,Purchase of vehicles,97.9
2016,2016-07-01,Operation of personal transport equipment,101.1
2016,2016-07-01,Transport services,110.1
2016,2016-07-01,Postal services,101.9
2016,2016-07-01,Audio-visual equipment and related products,94.3
2016,2016-07-01,Other major durables for recreation and culture,101
2016,2016-07-01,Other recreational items and equipment gardens & pets,99
2016,2016-07-01,Recreational and cultural services,105.8
2016,2016-07-01,"Books, newspapers and stationery",103.3
2016,2016-07-01,Package holiday,99.8
2016,2016-07-01,Cpi index 10.4 tertiary education,104.3
2016,2016-07-01,Catering services,102.5
2016,2016-07-01,Accommodation services,105.4
2016,2016-07-01,Personal care,99.3
2016,2016-07-01,Personal effects n.e.c.,99.1
2016,2016-07-01,Social protection,103.8
2016,2016-07-01,Insurance,109.8
2016,2016-07-01,Financial services n.e.c.,99.5
2016,2016-07-01,Other services nec,100.1
2016,2016-10-01,Cpi index 00: all items,101.5
2016,2016-10-01,Food,97.5
2016,2016-10-01,Non-alcoholic beverages,95.9
2016,2016-10-01,Alcoholic beverages,95.5
2016,2016-10-01,Tobacco,106.7
2016,2016-10-01,Clothing,103.2
2016,2016-10-01,Footwear including repairs,100.9
2016,2016-10-01,Actual rents for housing,102.2
2016,2016-10-01,Regular maintenance and repair of the dwelling,99.3
2016,2016-10-01,Water supply and misc. services for the dwelling,101.2
2016,2016-10-01,"Electricity, gas and other fuels",97.3
2016,2016-10-01,"Furniture, furnishings and carpets",101.8
2016,2016-10-01,Household textiles,99.5
2016,2016-10-01,"Household appliances, fitting and repairs",103.2
2016,2016-10-01,"Glassware, tableware and household utensils",97.6
2016,2016-10-01,Tools and equipment for house and garden,98.1
2016,2016-10-01,Goods and services for routine maintenance,101.2
2016,2016-10-01,Medical products appliances and equipment,101.4
2016,2016-10-01,Out-patient services:,102.8
2016,2016-10-01,Hospital services,102.8
2016,2016-10-01,Purchase of vehicles,98.2
2016,2016-10-01,Operation of personal transport equipment,103
2016,2016-10-01,Transport services,103.9
2016,2016-10-01,Postal services,101.9
2016,2016-10-01,Audio-visual equipment and related products,94.8
2016,2016-10-01,Other major durables for recreation and culture,102.1
2016,2016-10-01,Other recreational items and equipment gardens & pets,99.5
2016,2016-10-01,Recreational and cultural services,106.2
2016,2016-10-01,"Books, newspapers and stationery",105.8
2016,2016-10-01,Package holiday,99.3
2016,2016-10-01,Cpi index 10.4 tertiary education,107.6
2016,2016-10-01,Catering services,103.1
2016,2016-10-01,Accommodation services,104.7
2016,2016-10-01,Personal care,99.6
2016,2016-10-01,Personal effects n.e.c.,100.4
2016,2016-10-01,Social protection,104.7
2016,2016-10-01,Insurance,109.6
2016,2016-10-01,Financial services n.e.c.,99.7
2016,2016-10-01,Other services nec,100.2
2017,2017-01-01,Cpi index 00: all items,102
2017,2017-01-01,Food,98.9
2017,2017-01-01,Non-alcoholic beverages,98
2017,2017-01-01,Alcoholic beverages,98.5
2017,2017-01-01,Tobacco,108.1
2017,2017-01-01,Clothing,100.2
2017,2017-01-01,Footwear including repairs,97.5
2017,2017-01-01,Actual rents for housing,102.7
2017,2017-01-01,Regular maintenance and repair of the dwelling,99.5
2017,2017-01-01,Water supply and misc. services for the dwelling,101.2
2017,2017-01-01,"Electricity, gas and other fuels",97.6
2017,2017-01-01,"Furniture, furnishings and carpets",101.6
2017,2017-01-01,Household textiles,97.8
2017,2017-01-01,"Household appliances, fitting and repairs",102.9
2017,2017-01-01,"Glassware, tableware and household utensils",98.5
2017,2017-01-01,Tools and equipment for house and garden,100.2
2017,2017-01-01,Goods and services for routine maintenance,101.9
2017,2017-01-01,Medical products appliances and equipment,102
2017,2017-01-01,Out-patient services:,103
2017,2017-01-01,Hospital services,106.1
2017,2017-01-01,Purchase of vehicles,99.9
2017,2017-01-01,Operation of personal transport equipment,104.9
2017,2017-01-01,Transport services,104.7
2017,2017-01-01,Postal services,101.9
2017,2017-01-01,Audio-visual equipment and related products,95.1
2017,2017-01-01,Other major durables for recreation and culture,103.6
2017,2017-01-01,Other recreational items and equipment gardens & pets,99.6
2017,2017-01-01,Recreational and cultural services,103.8
2017,2017-01-01,"Books, newspapers and stationery",106
2017,2017-01-01,Package holiday,99.9
2017,2017-01-01,Cpi index 10.4 tertiary education,107.6
2017,2017-01-01,Catering services,103.8
2017,2017-01-01,Accommodation services,104.9
2017,2017-01-01,Personal care,100
2017,2017-01-01,Personal effects n.e.c.,101.3
2017,2017-01-01,Social protection,105.7
2017,2017-01-01,Insurance,111.3
2017,2017-01-01,Financial services n.e.c.,99.5
2017,2017-01-01,Other services nec,99.1
2017,2017-04-01,Cpi index 00: all items,103.2
2017,2017-04-01,Food,99.7
2017,2017-04-01,Non-alcoholic beverages,98.4
2017,2017-04-01,Alcoholic beverages,99.4
2017,2017-04-01,Tobacco,111.1
2017,2017-04-01,Clothing,103
2017,2017-04-01,Footwear including repairs,100.5
2017,2017-04-01,Actual rents for housing,102.6
2017,2017-04-01,Regular maintenance and repair of the dwelling,99.7
2017,2017-04-01,Water supply and misc. services for the dwelling,102.9
2017,2017-04-01,"Electricity, gas and other fuels",100.1
2017,2017-04-01,"Furniture, furnishings and carpets",103.8
2017,2017-04-01,Household textiles,99.8
2017,2017-04-01,"Household appliances, fitting and repairs",103.1
2017,2017-04-01,"Glassware, tableware and household utensils",99.9
2017,2017-04-01,Tools and equipment for house and garden,100.8
2017,2017-04-01,Goods and services for routine maintenance,101.7
2017,2017-04-01,Medical products appliances and equipment,102.8
2017,2017-04-01,Out-patient services:,104.4
2017,2017-04-01,Hospital services,108.7
2017,2017-04-01,Purchase of vehicles,99.5
2017,2017-04-01,Operation of personal transport equipment,105.3
2017,2017-04-01,Transport services,109.8
2017,2017-04-01,Postal services,103.7
2017,2017-04-01,Audio-visual equipment and related products,96.9
2017,2017-04-01,Other major durables for recreation and culture,105.1
2017,2017-04-01,Other recreational items and equipment gardens & pets,99.1
2017,2017-04-01,Recreational and cultural services,106.3
2017,2017-04-01,"Books, newspapers and stationery",106.2
2017,2017-04-01,Package holiday,101.6
2017,2017-04-01,Cpi index 10.4 tertiary education,107.6
2017,2017-04-01,Catering services,104.8
2017,2017-04-01,Accommodation services,107.9
2017,2017-04-01,Personal care,99.7
2017,2017-04-01,Personal effects n.e.c.,102.8
2017,2017-04-01,Social protection,107.1
2017,2017-04-01,Insurance,114.3
2017,2017-04-01,Financial services n.e.c.,99.1
2017,2017-04-01,Other services nec,99.4
2017,2017-07-01,Cpi index 00: all items,103.7
2017,2017-07-01,Food,99.8
2017,2017-07-01,Non-alcoholic beverages,98.2
2017,2017-07-01,Alcoholic beverages,100.2
2017,2017-07-01,Tobacco,111.5
2017,2017-07-01,Clothing,102.4
2017,2017-07-01,Footwear including repairs,99.5
2017,2017-07-01,Actual rents for housing,102.8
2017,2017-07-01,Regular maintenance and repair of the dwelling,99.4
2017,2017-07-01,Water supply and misc. services for the dwelling,102.9
2017,2017-07-01,"Electricity, gas and other fuels",101.7
2017,2017-07-01,"Furniture, furnishings and carpets",105
2017,2017-07-01,Household textiles,99.4
2017,2017-07-01,"Household appliances, fitting and repairs",105
2017,2017-07-01,"Glassware, tableware and household utensils",99.3
2017,2017-07-01,Tools and equipment for house and garden,102.1
2017,2017-07-01,Goods and services for routine maintenance,102.3
2017,2017-07-01,Medical products appliances and equipment,103.1
2017,2017-07-01,Out-patient services:,104.9
2017,2017-07-01,Hospital services,109.8
2017,2017-07-01,Purchase of vehicles,99.3
2017,2017-07-01,Operation of personal transport equipment,105.5
2017,2017-07-01,Transport services,114.7
2017,2017-07-01,Postal services,103.7
2017,2017-07-01,Audio-visual equipment and related products,96.6
2017,2017-07-01,Other major durables for recreation and culture,105.1
2017,2017-07-01,Other recreational items and equipment gardens & pets,98.5
2017,2017-07-01,Recreational and cultural services,106.8
2017,2017-07-01,"Books, newspapers and stationery",108.6
2017,2017-07-01,Package holiday,102.8
2017,2017-07-01,Cpi index 10.4 tertiary education,107.6
2017,2017-07-01,Catering services,105.4
2017,2017-07-01,Accommodation services,109.7
2017,2017-07-01,Personal care,99
2017,2017-07-01,Personal effects n.e.c.,103.4
2017,2017-07-01,Social protection,108.2
2017,2017-07-01,Insurance,118.3
2017,2017-07-01,Financial services n.e.c.,98.7
2017,2017-07-01,Other services nec,99.8
2017,2017-10-01,Cpi index 00: all items,104.6
2017,2017-10-01,Food,101.6
2017,2017-10-01,Non-alcoholic beverages,98.1
2017,2017-10-01,Alcoholic beverages,98.3
2017,2017-10-01,Tobacco,113.3
2017,2017-10-01,Clothing,106.8
2017,2017-10-01,Footwear including repairs,101.6
2017,2017-10-01,Actual rents for housing,102.8
2017,2017-10-01,Regular maintenance and repair of the dwelling,99.3
2017,2017-10-01,Water supply and misc. services for the dwelling,102.9
2017,2017-10-01,"Electricity, gas and other fuels",103.4
2017,2017-10-01,"Furniture, furnishings and carpets",105.3
2017,2017-10-01,Household textiles,100.6
2017,2017-10-01,"Household appliances, fitting and repairs",107.8
2017,2017-10-01,"Glassware, tableware and household utensils",99.8
2017,2017-10-01,Tools and equipment for house and garden,103.3
2017,2017-10-01,Goods and services for routine maintenance,103.6
2017,2017-10-01,Medical products appliances and equipment,103.2
2017,2017-10-01,Out-patient services:,105.4
2017,2017-10-01,Hospital services,109.4
2017,2017-10-01,Purchase of vehicles,100.7
2017,2017-10-01,Operation of personal transport equipment,107
2017,2017-10-01,Transport services,109.8
2017,2017-10-01,Postal services,104.1
2017,2017-10-01,Audio-visual equipment and related products,95
2017,2017-10-01,Other major durables for recreation and culture,108.9
2017,2017-10-01,Other recreational items and equipment gardens & pets,101.6
2017,2017-10-01,Recreational and cultural services,107.1
2017,2017-10-01,"Books, newspapers and stationery",111
2017,2017-10-01,Package holiday,104.2
2017,2017-10-01,Cpi index 10.4 tertiary education,110.9
2017,2017-10-01,Catering services,106.2
2017,2017-10-01,Accommodation services,108.3
2017,2017-10-01,Personal care,98.8
2017,2017-10-01,Personal effects n.e.c.,104
2017,2017-10-01,Social protection,109
2017,2017-10-01,Insurance,117.6
2017,2017-10-01,Financial services n.e.c.,97.2
2017,2017-10-01,Other services nec,96.8
2018,2018-01-01,Cpi index 00: all items,104.7
2018,2018-01-01,Food,102.2
2018,2018-01-01,Non-alcoholic beverages,99.9
2018,2018-01-01,Alcoholic beverages,100.5
2018,2018-01-01,Tobacco,116
2018,2018-01-01,Clothing,103.7
2018,2018-01-01,Footwear including repairs,99
2018,2018-01-01,Actual rents for housing,103
2018,2018-01-01,Regular maintenance and repair of the dwelling,99.5
2018,2018-01-01,Water supply and misc. services for the dwelling,102.9
2018,2018-01-01,"Electricity, gas and other fuels",103.7
2018,2018-01-01,"Furniture, furnishings and carpets",104.6
2018,2018-01-01,Household textiles,99.5
2018,2018-01-01,"Household appliances, fitting and repairs",110
2018,2018-01-01,"Glassware, tableware and household utensils",99.3
2018,2018-01-01,Tools and equipment for house and garden,105.7
2018,2018-01-01,Goods and services for routine maintenance,103.5
2018,2018-01-01,Medical products appliances and equipment,103.8
2018,2018-01-01,Out-patient services:,105.7
2018,2018-01-01,Hospital services,111.3
2018,2018-01-01,Purchase of vehicles,101.9
2018,2018-01-01,Operation of personal transport equipment,108.1
2018,2018-01-01,Transport services,109.1
2018,2018-01-01,Postal services,104.1
2018,2018-01-01,Audio-visual equipment and related products,93.6
2018,2018-01-01,Other major durables for recreation and culture,109
2018,2018-01-01,Other recreational items and equipment gardens & pets,101.6
2018,2018-01-01,Recreational and cultural services,107.1
2018,2018-01-01,"Books, newspapers and stationery",112
2018,2018-01-01,Package holiday,105.1
2018,2018-01-01,Cpi index 10.4 tertiary education,110.9
2018,2018-01-01,Catering services,106.8
2018,2018-01-01,Accommodation services,107.1
2018,2018-01-01,Personal care,99
2018,2018-01-01,Personal effects n.e.c.,103.3
2018,2018-01-01,Social protection,109.7
2018,2018-01-01,Insurance,118.1
2018,2018-01-01,Financial services n.e.c.,96.6
2018,2018-01-01,Other services nec,97.3
2018,2018-04-01,Cpi index 00: all items,105.7
2018,2018-04-01,Food,101.7
2018,2018-04-01,Non-alcoholic beverages,103.1
2018,2018-04-01,Alcoholic beverages,100.1
2018,2018-04-01,Tobacco,118.7
2018,2018-04-01,Clothing,104
2018,2018-04-01,Footwear including repairs,102.1
2018,2018-04-01,Actual rents for housing,103
2018,2018-04-01,Regular maintenance and repair of the dwelling,100.5
2018,2018-04-01,Water supply and misc. services for the dwelling,105.7
2018,2018-04-01,"Electricity, gas and other fuels",105.3
2018,2018-04-01,"Furniture, furnishings and carpets",104.8
2018,2018-04-01,Household textiles,100.5
2018,2018-04-01,"Household appliances, fitting and repairs",110.1
2018,2018-04-01,"Glassware, tableware and household utensils",100.5
2018,2018-04-01,Tools and equipment for house and garden,108.2
2018,2018-04-01,Goods and services for routine maintenance,103.4
2018,2018-04-01,Medical products appliances and equipment,104.2
2018,2018-04-01,Out-patient services:,107
2018,2018-04-01,Hospital services,113.6
2018,2018-04-01,Purchase of vehicles,103.2
2018,2018-04-01,Operation of personal transport equipment,111
2018,2018-04-01,Transport services,112.3
2018,2018-04-01,Postal services,106.6
2018,2018-04-01,Audio-visual equipment and related products,94.6
2018,2018-04-01,Other major durables for recreation and culture,109.3
2018,2018-04-01,Other recreational items and equipment gardens & pets,100.6
2018,2018-04-01,Recreational and cultural services,110.2
2018,2018-04-01,"Books, newspapers and stationery",112.6
2018,2018-04-01,Package holiday,106.4
2018,2018-04-01,Cpi index 10.4 tertiary education,110.9
2018,2018-04-01,Catering services,107.8
2018,2018-04-01,Accommodation services,110
2018,2018-04-01,Personal care,98.8
2018,2018-04-01,Personal effects n.e.c.,103.6
2018,2018-04-01,Social protection,110.7
2018,2018-04-01,Insurance,116.2
2018,2018-04-01,Financial services n.e.c.,96.4
2018,2018-04-01,Other services nec,97.3
2018,2018-07-01,Cpi index 00: all items,106.3
2018,2018-07-01,Food,101.6
2018,2018-07-01,Non-alcoholic beverages,103.3
2018,2018-07-01,Alcoholic beverages,100.4
2018,2018-07-01,Tobacco,119.3
2018,2018-07-01,Clothing,102.2
2018,2018-07-01,Footwear including repairs,99.1
2018,2018-07-01,Actual rents for housing,103.3
2018,2018-07-01,Regular maintenance and repair of the dwelling,100.4
2018,2018-07-01,Water supply and misc. services for the dwelling,105.7
2018,2018-07-01,"Electricity, gas and other fuels",108.9
2018,2018-07-01,"Furniture, furnishings and carpets",104.2
2018,2018-07-01,Household textiles,99.5
2018,2018-07-01,"Household appliances, fitting and repairs",110
2018,2018-07-01,"Glassware, tableware and household utensils",100
2018,2018-07-01,Tools and equipment for house and garden,106.8
2018,2018-07-01,Goods and services for routine maintenance,102.7
2018,2018-07-01,Medical products appliances and equipment,104.5
2018,2018-07-01,Out-patient services:,107.5
2018,2018-07-01,Hospital services,114.2
2018,2018-07-01,Purchase of vehicles,103.3
2018,2018-07-01,Operation of personal transport equipment,113.3
2018,2018-07-01,Transport services,120.6
2018,2018-07-01,Postal services,106.6
2018,2018-07-01,Audio-visual equipment and related products,93.4
2018,2018-07-01,Other major durables for recreation and culture,110.4
2018,2018-07-01,Other recreational items and equipment gardens & pets,101.5
2018,2018-07-01,Recreational and cultural services,111.1
2018,2018-07-01,"Books, newspapers and stationery",112.3
2018,2018-07-01,Package holiday,108.3
2018,2018-07-01,Cpi index 10.4 tertiary education,110.9
2018,2018-07-01,Catering services,108.4
2018,2018-07-01,Accommodation services,111.3
2018,2018-07-01,Personal care,99.1
2018,2018-07-01,Personal effects n.e.c.,103.3
2018,2018-07-01,Social protection,111.7
2018,2018-07-01,Insurance,115.9
2018,2018-07-01,Financial services n.e.c.,92.5
2018,2018-07-01,Other services nec,97
2018,2018-10-01,Cpi index 00: all items,106.9
2018,2018-10-01,Food,101.9
2018,2018-10-01,Non-alcoholic beverages,101.8
2018,2018-10-01,Alcoholic beverages,98.9
2018,2018-10-01,Tobacco,122.4
2018,2018-10-01,Clothing,106.2
2018,2018-10-01,Footwear including repairs,99.3
2018,2018-10-01,Actual rents for housing,103.5
2018,2018-10-01,Regular maintenance and repair of the dwelling,100.7
2018,2018-10-01,Water supply and misc. services for the dwelling,105.7
2018,2018-10-01,"Electricity, gas and other fuels",112.2
2018,2018-10-01,"Furniture, furnishings and carpets",105.1
2018,2018-10-01,Household textiles,102.3
2018,2018-10-01,"Household appliances, fitting and repairs",109.5
2018,2018-10-01,"Glassware, tableware and household utensils",101
2018,2018-10-01,Tools and equipment for house and garden,108
2018,2018-10-01,Goods and services for routine maintenance,102.8
2018,2018-10-01,Medical products appliances and equipment,104.7
2018,2018-10-01,Out-patient services:,107.9
2018,2018-10-01,Hospital services,113.2
2018,2018-10-01,Purchase of vehicles,104.2
2018,2018-10-01,Operation of personal transport equipment,113.4
2018,2018-10-01,Transport services,112.9
2018,2018-10-01,Postal services,106.6
2018,2018-10-01,Audio-visual equipment and related products,95
2018,2018-10-01,Other major durables for recreation and culture,111.2
2018,2018-10-01,Other recreational items and equipment gardens & pets,103.2
2018,2018-10-01,Recreational and cultural services,110.6
2018,2018-10-01,"Books, newspapers and stationery",113.8
2018,2018-10-01,Package holiday,109.8
2018,2018-10-01,Cpi index 10.4 tertiary education,114.4
2018,2018-10-01,Catering services,109
2018,2018-10-01,Accommodation services,111.7
2018,2018-10-01,Personal care,99.7
2018,2018-10-01,Personal effects n.e.c.,104.3
2018,2018-10-01,Social protection,112.5
2018,2018-10-01,Insurance,113.7
2018,2018-10-01,Financial services n.e.c.,92.4
2018,2018-10-01,Other services nec,97.4
2019,2019-01-01,Cpi index 00: all items,106.7
2019,2019-01-01,Food,102.7
2019,2019-01-01,Non-alcoholic beverages,104.2
2019,2019-01-01,Alcoholic beverages,101.5
2019,2019-01-01,Tobacco,125.4
2019,2019-01-01,Clothing,102.3
2019,2019-01-01,Footwear including repairs,96.2
2019,2019-01-01,Actual rents for housing,103.7
2019,2019-01-01,Regular maintenance and repair of the dwelling,100.4
2019,2019-01-01,Water supply and misc. services for the dwelling,105.7
2019,2019-01-01,"Electricity, gas and other fuels",105.3
2019,2019-01-01,"Furniture, furnishings and carpets",105.9
2019,2019-01-01,Household textiles,100.6
2019,2019-01-01,"Household appliances, fitting and repairs",108.8
2019,2019-01-01,"Glassware, tableware and household utensils",99.7
2019,2019-01-01,Tools and equipment for house and garden,108.3
2019,2019-01-01,Goods and services for routine maintenance,103
2019,2019-01-01,Medical products appliances and equipment,105.3
2019,2019-01-01,Out-patient services:,108.6
2019,2019-01-01,Hospital services,115.4
2019,2019-01-01,Purchase of vehicles,105.3
2019,2019-01-01,Operation of personal transport equipment,111.1
2019,2019-01-01,Transport services,113.3
2019,2019-01-01,Postal services,106.6
2019,2019-01-01,Audio-visual equipment and related products,94.1
2019,2019-01-01,Other major durables for recreation and culture,111.6
2019,2019-01-01,Other recreational items and equipment gardens & pets,103.5
2019,2019-01-01,Recreational and cultural services,109.6
2019,2019-01-01,"Books, newspapers and stationery",115.7
2019,2019-01-01,Package holiday,110.8
2019,2019-01-01,Cpi index 10.4 tertiary education,114.4
2019,2019-01-01,Catering services,109.6
2019,2019-01-01,Accommodation services,109.8
2019,2019-01-01,Personal care,100.3
2019,2019-01-01,Personal effects n.e.c.,103.5
2019,2019-01-01,Social protection,113.2
2019,2019-01-01,Insurance,113.5
2019,2019-01-01,Financial services n.e.c.,92.9
2019,2019-01-01,Other services nec,98
2019,2019-04-01,Cpi index 00: all items,107.8
2019,2019-04-01,Food,102.6
2019,2019-04-01,Non-alcoholic beverages,105.6
2019,2019-04-01,Alcoholic beverages,100.8
2019,2019-04-01,Tobacco,125.9
2019,2019-04-01,Clothing,103.6
2019,2019-04-01,Footwear including repairs,96.7
2019,2019-04-01,Actual rents for housing,103.8
2019,2019-04-01,Regular maintenance and repair of the dwelling,101
2019,2019-04-01,Water supply and misc. services for the dwelling,109
2019,2019-04-01,"Electricity, gas and other fuels",115.4
2019,2019-04-01,"Furniture, furnishings and carpets",106.6
2019,2019-04-01,Household textiles,101.1
2019,2019-04-01,"Household appliances, fitting and repairs",108.8
2019,2019-04-01,"Glassware, tableware and household utensils",100.3
2019,2019-04-01,Tools and equipment for house and garden,108.1
2019,2019-04-01,Goods and services for routine maintenance,103.6
2019,2019-04-01,Medical products appliances and equipment,106.1
2019,2019-04-01,Out-patient services:,110
2019,2019-04-01,Hospital services,117.9
2019,2019-04-01,Purchase of vehicles,104.6
2019,2019-04-01,Operation of personal transport equipment,114.2
2019,2019-04-01,Transport services,119.6
2019,2019-04-01,Postal services,110.9
2019,2019-04-01,Audio-visual equipment and related products,92.4
2019,2019-04-01,Other major durables for recreation and culture,112.2
2019,2019-04-01,Other recreational items and equipment gardens & pets,100.5
2019,2019-04-01,Recreational and cultural services,113.1
2019,2019-04-01,"Books, newspapers and stationery",116.7
2019,2019-04-01,Package holiday,110.6
2019,2019-04-01,Cpi index 10.4 tertiary education,114.4
2019,2019-04-01,Catering services,110.6
2019,2019-04-01,Accommodation services,112.8
2019,2019-04-01,Personal care,100.3
2019,2019-04-01,Personal effects n.e.c.,104.1
2019,2019-04-01,Social protection,114.5
2019,2019-04-01,Insurance,116.6
2019,2019-04-01,Financial services n.e.c.,93.3
2019,2019-04-01,Other services nec,99.1
2019,2019-07-01,Cpi index 00: all items,108.3
2019,2019-07-01,Food,103.1
2019,2019-07-01,Non-alcoholic beverages,106.1
2019,2019-07-01,Alcoholic beverages,101.2
2019,2019-07-01,Tobacco,125.8
2019,2019-07-01,Clothing,102.2
2019,2019-07-01,Footwear including repairs,96
2019,2019-07-01,Actual rents for housing,104
2019,2019-07-01,Regular maintenance and repair of the dwelling,101.6
2019,2019-07-01,Water supply and misc. services for the dwelling,109
2019,2019-07-01,"Electricity, gas and other fuels",115.4
2019,2019-07-01,"Furniture, furnishings and carpets",107
2019,2019-07-01,Household textiles,101
2019,2019-07-01,"Household appliances, fitting and repairs",108.1
2019,2019-07-01,"Glassware, tableware and household utensils",99.3
2019,2019-07-01,Tools and equipment for house and garden,108.3
2019,2019-07-01,Goods and services for routine maintenance,104.1
2019,2019-07-01,Medical products appliances and equipment,106.4
2019,2019-07-01,Out-patient services:,110.6
2019,2019-07-01,Hospital services,118.6
2019,2019-07-01,Purchase of vehicles,104.1
2019,2019-07-01,Operation of personal transport equipment,114.3
2019,2019-07-01,Transport services,123.2
2019,2019-07-01,Postal services,110.9
2019,2019-07-01,Audio-visual equipment and related products,90.9
2019,2019-07-01,Other major durables for recreation and culture,112.3
2019,2019-07-01,Other recreational items and equipment gardens & pets,102.5
2019,2019-07-01,Recreational and cultural services,114
2019,2019-07-01,"Books, newspapers and stationery",117.1
2019,2019-07-01,Package holiday,111.7
2019,2019-07-01,Cpi index 10.4 tertiary education,114.4
2019,2019-07-01,Catering services,111.3
2019,2019-07-01,Accommodation services,116.2
2019,2019-07-01,Personal care,100.5
2019,2019-07-01,Personal effects n.e.c.,103.9
2019,2019-07-01,Social protection,115.4
2019,2019-07-01,Insurance,117.7
2019,2019-07-01,Financial services n.e.c.,93.9
2019,2019-07-01,Other services nec,99.5
2019,2019-10-01,Cpi index 00: all items,108.5
2019,2019-10-01,Food,103.3
2019,2019-10-01,Non-alcoholic beverages,106.2
2019,2019-10-01,Alcoholic beverages,100.4
2019,2019-10-01,Tobacco,126
2019,2019-10-01,Clothing,106.2
2019,2019-10-01,Footwear including repairs,98.5
